Date,Open,High,Low,Close,Adj Close,Volume
1/31/2020,1231.449951,1237.800049,1220.25,1226.300049,1221.015503,5589134
2/3/2020,1197,1197.949951,1177.699951,1192.800049,1187.65979,6538505
2/4/2020,1198,1234,1198,1229.800049,1224.500366,10448852
2/5/2020,1234.900024,1248,1227.300049,1244.650024,1239.286377,9010341
2/6/2020,1244.650024,1248.699951,1237.199951,1239.800049,1234.457275,5913775
2/7/2020,1246,1247,1231.599976,1242.199951,1236.846924,3407724
2/10/2020,1242.949951,1242.949951,1226.050049,1240.300049,1234.9552,4609917
2/11/2020,1243.300049,1255,1238.050049,1240.599976,1235.253784,5806760
2/12/2020,1245.199951,1252.900024,1244.050049,1249,1243.617554,3148965
2/13/2020,1259.900024,1259.900024,1233.599976,1241.400024,1236.050415,4556070
2/14/2020,1243.199951,1248.400024,1215,1219.349976,1214.095337,7344429
2/17/2020,1225,1233,1214.449951,1217.150024,1211.904907,5076345
2/18/2020,1216.900024,1218.5,1203.5,1213.25,1208.021729,5264558
2/19/2020,1222.5,1230,1213.900024,1227.199951,1221.911499,5006134
2/20/2020,1230,1230,1214.099976,1217.099976,1211.855103,5561707
2/24/2020,1208.949951,1214.75,1200,1209.949951,1204.73584,8284042
2/25/2020,1204,1209,1198,1200.300049,1195.127563,6943340
2/26/2020,1197.5,1204.699951,1185.650024,1199.25,1194.082031,6907393
2/27/2020,1195,1202.5,1181,1199.449951,1194.281128,10327549
2/28/2020,1175.5,1185,1170.099976,1177.650024,1172.575073,12156528
3/2/2020,1200.199951,1201.150024,1166.150024,1179.599976,1174.516602,7332449
3/3/2020,1175,1185.349976,1168,1181.800049,1176.707275,11184775
3/4/2020,1178.349976,1180,1133.099976,1148.849976,1143.89917,17144435
3/5/2020,1153,1165,1142.75,1151.349976,1146.388428,9774854
3/6/2020,1125,1140.900024,1101,1134.900024,1130.009277,11526783
3/9/2020,1110,1118.400024,1065,1107.300049,1102.52832,17210295
3/11/2020,1105,1120,1092,1113.800049,1109.000244,17769120
3/12/2020,1075,1080,1003.450012,1021.299988,1016.898865,29500385
3/13/2020,980.049988,1081.449951,919.200012,1069.800049,1065.189941,33171182
3/16/2020,1035,1037,995,999.5,995.19281,15993161
3/17/2020,1008,1010,954.700012,975.099976,970.897949,21338419
3/18/2020,985,993,865,876.900024,873.121155,30590703
3/19/2020,847,919.950012,795,895.549988,891.690735,33610024
3/20/2020,875,914.599976,824.549988,882.849976,879.045471,44318732
3/23/2020,794.599976,838.75,765,771.549988,768.225098,25138477
3/24/2020,795.25,810,738.75,767.700012,764.391724,30528636
3/25/2020,770.450012,867.450012,755.25,856.75,853.057983,23614021
3/26/2020,870.099976,937.700012,841,901.099976,897.216797,28521578
3/27/2020,944.950012,988.650024,872.099976,904.450012,900.552429,27617968
3/30/2020,880,887,828,831.650024,828.066162,19634222
3/31/2020,853.799988,873.599976,838,861.900024,858.185791,17605546
4/1/2020,863.849976,863.849976,820,829.650024,826.074768,14551752
4/3/2020,843,844,810,813.849976,810.342834,17498140
4/7/2020,874,907.299988,845.349976,896.099976,892.238342,30206319
4/8/2020,879.950012,945,866.099976,888.900024,885.069458,28109676
4/9/2020,913,930.900024,890,925.049988,921.063599,22228573
4/13/2020,934,946.700012,886.200012,895.349976,891.491577,17079028
4/15/2020,930.5,930.5,843,863.299988,859.579712,28989376
4/16/2020,865,890.700012,856.25,879.75,875.958862,26927198
4/17/2020,915,920,887.25,910.299988,906.377197,27941731
4/20/2020,951,960.950012,935,944.849976,940.778259,33116493
4/21/2020,925,934,908,921.650024,917.678284,16589003
4/22/2020,919.150024,933,907.299988,928.599976,924.598328,19144677
4/23/2020,935,958.5,912.549988,954.950012,950.834778,20450611
4/24/2020,933,958.400024,926,938.049988,934.007568,16642284
4/27/2020,945.150024,957.400024,926.299988,929.700012,925.693604,13710536
4/28/2020,943.799988,943.799988,922,931.400024,927.386292,14720718
4/29/2020,935,992.700012,934.099976,977.099976,972.889282,27938889
4/30/2020,1001.400024,1019,992.099976,1001.799988,997.482849,21896567
5/4/2020,957.5,960,917.5,923,919.022461,13361162
5/5/2020,938,944,908.049988,911.450012,907.522278,14836429
5/6/2020,919,950,905.650024,946.400024,942.321655,16892923
5/7/2020,940.5,943.299988,921.349976,925,921.013855,10915865
5/8/2020,942,943.950012,925.200012,929.049988,925.046387,10403742
5/11/2020,937,954,914,915.799988,911.853455,14275392
5/12/2020,901,909.400024,871.099976,901.549988,897.664917,24784209
5/13/2020,951,960,922.099976,927.650024,923.652466,22173483
5/14/2020,898,911,890,893.700012,889.848755,19777445
5/15/2020,890.5,892.400024,875,888.150024,884.322693,12174814
5/18/2020,888,888,831.299988,836.650024,833.044617,23324982
5/19/2020,860.849976,867.299988,826.099976,830.650024,827.070435,23730346
5/20/2020,836.450012,864,832.200012,857.099976,853.406433,20007153
5/21/2020,861.450012,884,852.299988,859.549988,855.845886,24239454
5/22/2020,850,870.299988,833.049988,838.849976,835.235046,21023716
5/26/2020,857,871.75,848.75,852.400024,848.726746,19002576
5/27/2020,859.900024,909.799988,857.150024,903.650024,899.755859,28012877
5/28/2020,920,950,913.950012,945.25,941.176575,37744403
5/29/2020,944,955,923.450012,951.650024,947.549011,26512583
6/1/2020,975,995,966.099976,987.650024,983.39386,19595115
6/2/2020,986.700012,1005,975.200012,1001,996.68634,20811797
6/3/2020,1020,1046.25,1015.450012,1022.25,1017.844788,25273044
6/4/2020,1028.050049,1038.949951,991.099976,1001.700012,997.383301,27137941
6/5/2020,1003.099976,1042.400024,1002.799988,1033.349976,1028.896851,17597992
6/8/2020,1060,1066.650024,1006.400024,1015.900024,1011.522156,24906332
6/9/2020,1020,1026.75,979.549988,987.299988,983.045349,30922073
6/10/2020,990,999.849976,978.200012,991.849976,987.575745,18248865
6/11/2020,985,988.400024,965,968.599976,964.425903,15448857
6/12/2020,928,986.650024,928,982.75,978.514954,21322438
6/15/2020,968,974,943,949.849976,945.756714,16004968
6/16/2020,975,993.950012,952,990.400024,986.132019,22699985
6/17/2020,989,998.900024,973.25,979.25,975.03009,18478919
6/18/2020,980,1024.900024,972,1019.950012,1015.554688,20435063
6/19/2020,1017.950012,1043,1012.150024,1033.349976,1028.896851,23938876
6/22/2020,1039.449951,1045.949951,1023.799988,1028.75,1024.316772,14847237
6/23/2020,1039,1045,1016.549988,1042.300049,1037.80835,14415256
6/24/2020,1048.5,1057.5,1030.050049,1032.5,1028.050537,19714623
6/25/2020,1021.900024,1049,1007,1028.75,1024.316772,35323395
6/26/2020,1041,1063,1028,1056.449951,1051.897339,19984569
6/29/2020,1037,1082.599976,1037,1076.050049,1071.412964,23002978
6/30/2020,1074,1078.550049,1056.300049,1065.849976,1061.256836,17873065
7/1/2020,1065.849976,1096,1061.300049,1084.599976,1079.926025,17423359
7/2/2020,1090.300049,1111.25,1085.199951,1089.400024,1084.705444,18477248
7/3/2020,1093,1095.800049,1070,1073.949951,1069.321899,13798627
7/6/2020,1107.949951,1119.900024,1100,1103,1098.246826,17779108
7/7/2020,1109.400024,1111.699951,1093.050049,1105.150024,1100.387573,12174925
7/8/2020,1107,1124.900024,1105,1110.349976,1105.565063,15028175
7/9/2020,1118,1129.699951,1107.25,1124.949951,1120.102173,10057242
7/10/2020,1117.900024,1120,1099.550049,1105.099976,1100.337646,8781489
7/13/2020,1109.900024,1113,1071.300049,1080.25,1075.594849,14961057
7/14/2020,1062.599976,1068.900024,1050,1058.849976,1054.286987,13306337
7/15/2020,1070.199951,1079,1050.099976,1053.150024,1048.611572,10487197
7/16/2020,1053.650024,1065.5,1034.099976,1062.550049,1057.971191,11831228
7/17/2020,1059.050049,1104,1058.300049,1098.449951,1093.716309,14202869
7/20/2020,1135,1152.900024,1124.150024,1133.050049,1128.167358,32562048
7/21/2020,1152.050049,1157.949951,1134,1138.550049,1133.643677,23756211
7/22/2020,1138.5,1144.5,1117.550049,1126.349976,1121.496094,12359006
7/23/2020,1125,1143.900024,1116.25,1130.400024,1125.528687,10074561
7/24/2020,1122.900024,1122.900024,1101.25,1119.099976,1114.277344,9799220
7/27/2020,1099.849976,1103,1075.349976,1079.5,1074.848022,18985047
7/28/2020,1079,1094.400024,1059.5,1086.650024,1081.967285,17798225
7/29/2020,1081,1088.5,1055.550049,1064.599976,1060.012207,16796043
7/30/2020,1074,1083.650024,1046.699951,1050.650024,1046.122437,13478133
7/31/2020,1057.699951,1057.699951,1020.049988,1032.800049,1028.349365,18863348
8/3/2020,1025.949951,1026.949951,993,1002,997.682007,15891771
8/4/2020,1008,1061.050049,1003,1041.650024,1037.161133,30153084
8/5/2020,1047.949951,1055.800049,1020,1027.550049,1023.121948,16610680
8/6/2020,1037,1055,1026.25,1040.699951,1036.21521,16823444
8/7/2020,1034.849976,1047.199951,1020.599976,1043.849976,1039.351685,12418392
8/10/2020,1044,1064,1043.800049,1050.650024,1046.122437,11086427
8/11/2020,1048.5,1071,1048.5,1066.650024,1062.053467,10068074
8/12/2020,1065,1066,1048,1063.699951,1059.116089,10333216
8/13/2020,1067.949951,1071.349976,1056.5,1059.050049,1054.486206,9946370
8/14/2020,1065.900024,1065.900024,1027.300049,1034.449951,1029.992188,10462256
8/17/2020,1047,1047,1020.200012,1032.75,1028.299561,9780506
8/18/2020,1028,1061.650024,1022,1056.5,1051.947144,12020412
8/19/2020,1065,1069.800049,1056.25,1066.599976,1062.003662,8857812
8/20/2020,1054.949951,1068.949951,1052,1059,1054.436401,9608367
8/21/2020,1065.400024,1088.800049,1064.599976,1085.650024,1080.971558,14462151
8/24/2020,1086,1122.949951,1085.650024,1117.050049,1112.236328,18389870
8/25/2020,1119,1127,1106.199951,1119.699951,1114.874756,13800869
8/26/2020,1121,1131.75,1109.5,1118.449951,1113.630127,12595031
8/27/2020,1125.800049,1129.900024,1106.25,1112.099976,1107.307495,10322998
8/28/2020,1111.949951,1125,1095,1114.5,1109.697266,19348305
8/31/2020,1129.5,1148.800049,1100.699951,1115.849976,1111.041382,19250583
9/1/2020,1128,1143.599976,1108,1127.300049,1122.442139,14438942
9/2/2020,1124.099976,1139,1120.699951,1134.150024,1129.262573,9880841
9/3/2020,1137.25,1145.949951,1128,1130.900024,1126.026611,9916681
9/4/2020,1110,1125.400024,1104.400024,1119.300049,1114.476563,11830685
9/7/2020,1116.300049,1119.5,1099,1110.5,1105.714478,8807733
9/8/2020,1114,1118.800049,1103,1112.449951,1107.656006,7312459
9/9/2020,1101,1110,1091.25,1096.5,1091.77478,7864436
9/10/2020,1103,1104.849976,1084,1090.550049,1085.850464,7594044
9/11/2020,1096.449951,1104.849976,1071,1078.650024,1074.001709,10397365
9/14/2020,1088,1094,1052.349976,1057.949951,1053.390869,10825295
9/15/2020,1068,1076.150024,1058.099976,1070.5,1065.886841,8252555
9/16/2020,1070.199951,1096,1068.349976,1093.650024,1088.937134,9355056
9/17/2020,1084,1094,1078,1083.599976,1078.930298,9159343
9/18/2020,1092,1092.199951,1047.199951,1057.300049,1052.743774,11740889
9/21/2020,1055,1071.349976,1041.5,1049.300049,1044.778198,9921439
9/22/2020,1054.050049,1058.150024,1029.5,1035.400024,1030.93811,9310339
9/23/2020,1046,1055,1034.349976,1047.25,1042.737061,8039914
9/24/2020,1038,1047,1025,1030.400024,1025.959717,9904755
9/25/2020,1050,1051.949951,1025.650024,1044,1039.500977,10160772
9/28/2020,1048.949951,1059,1042.650024,1054.199951,1049.656982,8076211
9/29/2020,1058,1069.900024,1051,1062.550049,1057.971191,6322223
9/30/2020,1060,1086.900024,1052,1078.599976,1073.951904,9406921
10/1/2020,1090.099976,1110,1090.099976,1106.949951,1102.179688,10601540
10/5/2020,1112,1132,1111,1114.349976,1109.547852,8470063
10/6/2020,1135.050049,1148,1126.199951,1144.099976,1139.169678,9685995
10/7/2020,1144.900024,1164.849976,1137.599976,1162.25,1157.241455,10624389
10/8/2020,1180,1203,1163.349976,1191.800049,1186.664185,17530337
10/9/2020,1201,1237,1191.650024,1233.550049,1228.234253,22486194
10/12/2020,1231.550049,1242.75,1205.599976,1213.650024,1208.419922,9610273
10/13/2020,1213.400024,1222.449951,1195,1198.449951,1193.2854,9176976
10/14/2020,1195.550049,1214.300049,1175.5,1211.5,1206.279175,11291459
10/15/2020,1214.199951,1217,1164,1169.25,1164.211304,14123448
10/16/2020,1180,1203.5,1173,1199.349976,1194.181519,12911424
10/19/2020,1235,1235,1192.599976,1203.550049,1198.363525,21179778
10/20/2020,1207.5,1227.400024,1205.900024,1223.949951,1218.675537,13705989
10/21/2020,1230.599976,1251,1221.699951,1246.699951,1241.327515,17820376
10/22/2020,1239.949951,1250,1223,1233.300049,1227.985352,10956530
10/23/2020,1243.5,1248.449951,1231.199951,1235.800049,1230.474487,7933115
10/26/2020,1229.800049,1242,1204.599976,1210.900024,1205.681885,9785988
10/27/2020,1226,1236,1197.849976,1233.099976,1227.786133,12158890
10/28/2020,1228,1232,1201.5,1209.599976,1204.387329,8285593
10/29/2020,1200.599976,1204.449951,1178.5,1187.199951,1182.083862,11530012
10/30/2020,1182.550049,1199.300049,1176.349976,1183.550049,1178.449707,5761358
11/2/2020,1194.349976,1225,1177.5,1215.25,1210.013062,10963040
11/3/2020,1226.449951,1250.75,1225.5,1247.949951,1242.572144,14082115
11/4/2020,1252,1264.800049,1230,1257.400024,1251.981445,11702411
11/5/2020,1266,1276,1252.349976,1269.199951,1263.730469,10716964
11/6/2020,1266.25,1310,1265.5,1307.650024,1302.014893,17852862
11/9/2020,1315.199951,1345.949951,1315.199951,1340.550049,1334.773193,13144220
11/10/2020,1357,1395,1351.550049,1393.650024,1387.644287,20758678
11/11/2020,1399.900024,1414.800049,1370.5,1389.949951,1383.960205,18058097
11/12/2020,1377.400024,1388.550049,1360,1371.699951,1365.788818,13526974
11/13/2020,1368.800049,1368.800049,1347,1358.800049,1352.944458,11236240
11/17/2020,1385.800049,1412.599976,1380.599976,1408.449951,1402.380493,15529950
11/18/2020,1403,1419,1399.050049,1408.699951,1402.629395,9431388
11/19/2020,1389.699951,1399.449951,1368,1374.349976,1368.427368,10133441
11/20/2020,1372.650024,1408.400024,1365.050049,1403.650024,1397.601196,10202681
11/23/2020,1415,1423.650024,1375.349976,1394.599976,1388.590088,12623318
11/24/2020,1408,1445,1402.050049,1438.199951,1432.002197,20077200
11/25/2020,1451.300049,1464.400024,1397,1402.800049,1396.754883,12076301
11/26/2020,1415,1432,1387,1426.650024,1420.502075,13971563
11/27/2020,1431.800049,1446,1415.550049,1440.849976,1434.640869,8997290
12/1/2020,1440.849976,1449,1425.5,1433.300049,1427.123413,8573787
12/2/2020,1431,1431.800049,1394.800049,1406.949951,1400.886963,8946075
12/3/2020,1429,1432,1374.050049,1377.199951,1371.265137,18966611
12/4/2020,1381,1401.449951,1373.300049,1385.599976,1379.628906,13456161
12/7/2020,1375,1379.949951,1358.099976,1372.25,1366.336426,12158159
12/8/2020,1375,1388.800049,1365.150024,1376.300049,1370.369141,9728948
12/9/2020,1377,1410.050049,1375.050049,1407.199951,1401.135864,11034537
12/10/2020,1398,1402,1375.75,1385.849976,1379.877808,9863983
12/11/2020,1390.050049,1395,1373,1382.800049,1376.841064,10678192
12/14/2020,1383,1388,1368,1372.150024,1366.236938,8611025
12/15/2020,1380.800049,1394.949951,1366,1391.300049,1385.304443,10780718
12/16/2020,1404,1416.800049,1394.5,1410.699951,1404.620728,8416046
12/17/2020,1418.599976,1445,1404.5,1441.800049,1435.586792,10962239
12/18/2020,1435,1439.699951,1406.300049,1411.349976,1405.267944,11497959
12/21/2020,1417.5,1423.849976,1366.699951,1372.650024,1366.734741,11880912
12/22/2020,1384.800049,1384.800049,1345,1373.099976,1367.182739,11425779
12/23/2020,1367.5,1380.949951,1361.050049,1375.650024,1369.721802,7733697
12/24/2020,1389.400024,1404,1377,1397.099976,1391.079346,7476094
12/28/2020,1405,1421,1404,1412.849976,1406.761475,5849597
12/29/2020,1421.050049,1434.75,1420,1427.199951,1421.049683,7247673
12/30/2020,1439.900024,1439.900024,1413,1432.5,1426.326904,8108363
12/31/2020,1435,1444,1425.050049,1436.300049,1430.110474,11072875
1/1/2021,1440,1443,1420.599976,1425.050049,1418.909058,4405469
1/4/2021,1438,1438,1399,1416,1409.897949,7870096
1/5/2021,1419.199951,1430.75,1409,1426.699951,1420.551758,7193412
1/6/2021,1435,1440,1413.099976,1420.550049,1414.428345,11067025
1/7/2021,1432.5,1432.599976,1412.550049,1416.25,1410.146851,9947421
1/8/2021,1432,1442,1423.099976,1431.650024,1425.480591,6884382
1/11/2021,1450,1464.900024,1436.300049,1451.449951,1445.19519,8665696
1/12/2021,1452.449951,1487.699951,1449.099976,1481,1474.617798,10194078
1/13/2021,1492.900024,1496.900024,1462.099976,1470.650024,1464.3125,8467325
1/14/2021,1471.150024,1488,1456,1468.75,1462.420654,6148583
1/15/2021,1469.099976,1471.650024,1445,1466.650024,1460.329712,7082618
1/18/2021,1469.900024,1502.849976,1467,1483.099976,1476.70874,21412816
1/19/2021,1491.800049,1511.650024,1467,1503.849976,1497.369385,8680127
1/20/2021,1501,1501,1486,1492,1485.570435,6673026
1/21/2021,1492,1494.349976,1468.150024,1474.800049,1468.44458,13166527
1/22/2021,1467.900024,1467.900024,1440.150024,1443.550049,1437.329224,7696182
1/25/2021,1465.099976,1481,1455.150024,1462.849976,1456.546021,10172359
1/27/2021,1468,1471.900024,1406.150024,1409.599976,1403.525513,11778138
1/28/2021,1389.900024,1401.300049,1342,1371.449951,1365.539917,21352223
1/29/2021,1391.349976,1408.75,1364.5,1390.5,1384.507813,14352251
2/1/2021,1410.25,1482.5,1401,1476.75,1470.386108,13185272
2/2/2021,1501,1578.5,1497.400024,1560.550049,1553.825073,21210103
2/3/2021,1579,1581.699951,1542,1574.800049,1568.013672,10118627
2/4/2021,1566,1588,1543.449951,1579.099976,1572.295044,12242342
2/5/2021,1548,1618.25,1548,1597.599976,1590.715332,13527358
2/8/2021,1620,1631.650024,1595.699951,1605.25,1598.332397,8723790
2/9/2021,1610,1628,1586.699951,1611.849976,1604.903931,9210683
2/10/2021,1608.349976,1614.849976,1567,1581.75,1574.933716,9894003
2/11/2021,1582,1597.800049,1564.199951,1572.349976,1565.574219,6824309
2/12/2021,1573.900024,1592.5,1573,1581.949951,1575.132813,4955053
2/15/2021,1600.099976,1625,1596.699951,1616.599976,1609.633423,5177622
2/16/2021,1621.199951,1641,1608.449951,1626.650024,1619.640259,6948679
2/17/2021,1620,1621.800049,1583,1586.5,1579.663208,6397213
2/18/2021,1605.949951,1605.949951,1548,1554.300049,1547.602051,7360280
2/19/2021,1545,1564.199951,1533,1539.099976,1532.467407,8569754
2/22/2021,1545.050049,1573.900024,1539.449951,1548,1541.329102,14725919
2/23/2021,1553.75,1557.699951,1522.650024,1529.150024,1522.560425,9119953
2/24/2021,1526.5,1613.949951,1516.25,1606.449951,1599.527222,7157166
2/25/2021,1609.75,1636.25,1602,1606.400024,1599.477417,10054785
2/26/2021,1587.050049,1588.900024,1521,1534.400024,1527.78772,13956423
3/1/2021,1564,1572.550049,1540.699951,1558.900024,1552.182129,6768009
3/2/2021,1575.699951,1587.5,1551,1568.199951,1561.442017,8055019
3/3/2021,1584,1596,1565,1586.849976,1580.011719,5611205
3/4/2021,1548.550049,1571,1539.099976,1552.050049,1545.361694,8145719
3/5/2021,1531,1545.599976,1521.099976,1530,1523.406738,8722911
3/8/2021,1542,1555,1512.5,1519.5,1512.951904,7558525
3/9/2021,1545,1565.699951,1538.25,1562.5,1555.766602,7533348
3/10/2021,1572,1575,1552.150024,1555.75,1549.045776,5527508
3/12/2021,1600,1600,1535.050049,1551.949951,1545.262085,7815602
3/15/2021,1548.400024,1548.400024,1515.300049,1528.650024,1522.0625,6115193
3/16/2021,1530.900024,1540.400024,1510,1512.150024,1505.633667,6861183
3/17/2021,1524.25,1539,1490.199951,1495.349976,1488.906006,10532214
3/18/2021,1511.75,1522.050049,1481.150024,1491,1484.574707,9032770
3/19/2021,1485,1511.199951,1474.050049,1497.5,1491.046753,10617510
3/22/2021,1494.900024,1494.900024,1460.400024,1469.150024,1462.81897,7007816
3/23/2021,1470,1507.449951,1469.099976,1500.150024,1493.685303,9880714
3/24/2021,1490.900024,1506.449951,1471,1478.800049,1472.427368,8184450
3/25/2021,1490.199951,1495.550049,1450.25,1463.349976,1457.043823,11982178
3/26/2021,1494,1499,1474,1491.300049,1484.873535,6010629
3/30/2021,1506.650024,1562.550049,1501.550049,1553.699951,1547.004517,12803822
3/31/2021,1548,1548,1488,1493.650024,1487.213379,15387253
4/1/2021,1499.400024,1499.400024,1465,1486.75,1480.343018,17881881
4/5/2021,1480,1485,1431,1449.599976,1443.353149,8003293
4/6/2021,1460,1462.650024,1432.650024,1440.25,1434.043457,7537867
4/7/2021,1439.300049,1456.699951,1421.550049,1447.199951,1440.963501,12544090
4/8/2021,1453,1460.900024,1430.5,1432.800049,1426.62561,8806796
4/9/2021,1426,1432.800049,1415.099976,1421.75,1415.623169,14078908
4/12/2021,1393,1399,1353,1367.050049,1361.158936,11274564
4/13/2021,1368,1406.449951,1361,1400.349976,1394.31543,9300341
4/15/2021,1405,1436.699951,1391,1430.099976,1423.937134,17222492
4/16/2021,1434.949951,1445,1423.5,1428.650024,1422.493408,7803263
4/19/2021,1390,1417.699951,1372.300049,1412.400024,1406.313477,12034621
4/20/2021,1425,1426.400024,1383.949951,1391.400024,1385.403931,11593135
4/22/2021,1380,1426.800049,1371.050049,1422.5,1416.369995,19242656
4/23/2021,1409,1434.599976,1400.199951,1414.150024,1408.055908,11356764
4/26/2021,1413,1429,1402.75,1404.800049,1398.746216,15085476
4/27/2021,1407.25,1442,1404.800049,1438.699951,1432.500122,10296453
4/28/2021,1436.25,1479,1431,1476.800049,1470.436035,12051970
4/29/2021,1486.199951,1503.650024,1461,1472.5,1466.154419,12039276
4/30/2021,1445,1453.800049,1407.5,1412.300049,1406.213989,17616451
5/3/2021,1393,1421.900024,1377.300049,1414.449951,1408.354614,11236850
5/4/2021,1409.949951,1423,1383.300049,1388.349976,1382.367065,10743164
5/5/2021,1401,1409.599976,1381.699951,1402.599976,1396.555664,7210806
5/6/2021,1407.599976,1410.800049,1395,1400.900024,1394.863037,5738522
5/7/2021,1412.949951,1424.949951,1410.25,1414.75,1408.65332,6024167
5/10/2021,1427,1430,1412.800049,1419.849976,1413.731323,5530025
5/11/2021,1396,1424.199951,1395.050049,1403.550049,1397.501709,7259517
5/12/2021,1399.75,1408.599976,1388.849976,1399.5,1393.469116,6887463
5/14/2021,1394.349976,1398.900024,1382.349976,1386.849976,1380.873535,5302071
5/17/2021,1395.150024,1442.599976,1381.300049,1440.25,1434.043457,7560346
5/18/2021,1458.949951,1482.75,1455,1476.699951,1470.336304,11082640
5/19/2021,1470.199951,1478.849976,1452.550049,1458.199951,1451.916016,5065458
5/20/2021,1458.349976,1465.900024,1428.5,1432.800049,1426.62561,5342092
5/21/2021,1443,1501.900024,1443,1497.300049,1490.847656,9670823
5/24/2021,1503.25,1520.449951,1498.5,1509.949951,1503.442993,11073051
5/25/2021,1510.5,1513.75,1470.5,1478.949951,1472.57666,9618487
5/26/2021,1480,1487,1470,1477.050049,1470.684937,6141995
5/27/2021,1473.099976,1489,1462.449951,1482.650024,1476.260742,10219748
5/28/2021,1490.900024,1513,1478.75,1503.449951,1496.971069,8875010
5/31/2021,1500,1519.5,1487.5,1515.849976,1509.317627,7830527
6/1/2021,1520.300049,1527,1507.25,1511.699951,1505.185547,5515081
6/2/2021,1510,1510.199951,1493,1504,1497.518677,5312008
6/3/2021,1508,1524.949951,1487.75,1520.550049,1513.997437,5143630
6/4/2021,1516,1520.650024,1499.199951,1500.949951,1494.481812,4712238
6/7/2021,1510,1514,1496,1499.849976,1493.386597,4045834
6/8/2021,1496.550049,1501.300049,1481.5,1483.050049,1476.659058,4936270
6/9/2021,1483.900024,1502,1472.050049,1480.300049,1473.920898,5111721
6/10/2021,1482.099976,1489,1473.650024,1481.050049,1474.667725,5741770
6/11/2021,1491,1496.550049,1481.050049,1486.349976,1479.944824,3602987
6/14/2021,1478.25,1486,1462.550049,1479.449951,1473.074463,4440982
6/15/2021,1486,1496,1474.800049,1490.25,1483.828003,3784801
6/16/2021,1488,1494,1478.099976,1484.599976,1478.202271,3851049
6/17/2021,1466,1478.75,1460,1466.099976,1459.781982,4641901
6/18/2021,1469.5,1490,1455,1479.800049,1473.423096,5969030
6/21/2021,1461.349976,1491.800049,1459,1488.699951,1482.284668,3630236
6/22/2021,1497,1508,1480,1483.800049,1477.405884,7183412
6/23/2021,1490,1497.800049,1478.599976,1485.5,1479.098511,3922434
6/24/2021,1490,1513.449951,1488,1506.25,1499.759033,7392512
6/25/2021,1511.099976,1522,1507,1515.099976,1508.570923,5191588
6/28/2021,1520,1523,1505,1508.349976,1501.849976,4678393
6/29/2021,1507,1508.199951,1492.150024,1502.050049,1502.050049,5485846
6/30/2021,1498,1509,1494.099976,1497.900024,1497.900024,4839511
7/1/2021,1502,1502,1483,1486.75,1486.75,8455721
7/2/2021,1485,1489.25,1477,1480.400024,1480.400024,7413518
7/5/2021,1489.949951,1504.5,1484.550049,1495.449951,1495.449951,3686941
7/6/2021,1497,1540,1496,1534.699951,1534.699951,8834516
7/7/2021,1534,1545.349976,1527.699951,1539.5,1539.5,4814595
7/8/2021,1525,1537.699951,1513.449951,1520.449951,1520.449951,4210461
7/9/2021,1512.550049,1516,1497.5,1502,1502,5347921
7/12/2021,1502,1502,1484,1487,1487,7229489
7/13/2021,1496.099976,1506.099976,1484.099976,1501.849976,1501.849976,9089071
7/14/2021,1497.5,1507.349976,1491.099976,1499.150024,1499.150024,4894247
7/15/2021,1505,1526.75,1499.650024,1520.699951,1520.699951,5219401
7/16/2021,1527.949951,1529.949951,1518.800049,1522.349976,1522.349976,2585314
7/19/2021,1487,1488.849976,1466,1471,1471,12555800
7/20/2021,1442,1454,1436.150024,1443.150024,1443.150024,12087125
7/22/2021,1456.099976,1468.5,1445,1448.699951,1448.699951,6603557
7/23/2021,1451.5,1457.449951,1435.300049,1442.75,1442.75,6563342
7/26/2021,1430,1444,1428.099976,1434.550049,1434.550049,6583583
7/27/2021,1436.099976,1449.900024,1436.099976,1439.75,1439.75,11200715
7/28/2021,1435.050049,1438.699951,1404,1417.300049,1417.300049,10335171
7/29/2021,1428.25,1429.949951,1413.300049,1418.25,1418.25,6851115
7/30/2021,1419,1431.75,1407.949951,1426.449951,1426.449951,5827744
8/2/2021,1435,1435,1416.25,1422.650024,1422.650024,6629393
8/3/2021,1410,1439.900024,1410,1434.699951,1434.699951,6016560
8/4/2021,1441,1474.5,1440,1465.300049,1465.300049,11026974
8/5/2021,1467.099976,1507.050049,1457.400024,1484.849976,1484.849976,9411204
8/6/2021,1483.550049,1500,1474,1492.650024,1492.650024,6669635
8/9/2021,1492,1507.349976,1476,1503.900024,1503.900024,5499024
8/10/2021,1489,1519.75,1489,1507.650024,1507.650024,7419173
8/11/2021,1514.900024,1518.849976,1491.050049,1494.949951,1494.949951,6292893
8/12/2021,1497,1507.599976,1489.300049,1501.400024,1501.400024,4298837
8/13/2021,1501.199951,1531,1501,1526.199951,1526.199951,8329214
8/16/2021,1526.150024,1535,1521.449951,1530.599976,1530.599976,3126389
8/17/2021,1517.199951,1524,1505.300049,1514.650024,1514.650024,4141333
8/18/2021,1556.699951,1565.349976,1508.349976,1513,1513,11492966
8/20/2021,1486.050049,1519.800049,1486.050049,1514.75,1514.75,6575203
8/23/2021,1529.849976,1533.150024,1508.650024,1524.599976,1524.599976,5421527
8/24/2021,1530,1564.5,1527.449951,1558.849976,1558.849976,9190657
8/25/2021,1552.099976,1564.800049,1548,1557.400024,1557.400024,3863987
8/26/2021,1550,1571,1543.449951,1554.800049,1554.800049,5559501
